Id,datetime,yr,mnth,hr,season,holiday,weekday,workingday,weathersit,temp,atemp,hum,windspeed,demand
2051,31/03/2011,0,3,7,2,0,4,1,3,0.24,1.578472222,0.064583333,1.761805556,False
9683,13/02/2012,1,2,9,1,0,1,1,1,0.12,0.947222222,0.05,0.134722222,True
3403,26/05/2011,0,5,16,2,0,4,1,2,0.08,5.155555556,0.49,2.4875,True
6930,21/10/2011,0,10,8,4,0,5,1,1,0.04,2.840972222,0.043055556,0.134722222,True
14985,21/09/2012,1,9,13,3,0,5,1,1,0.07,4.524305556,0.54,1.140277778,True
3564,02/06/2011,0,6,9,2,0,4,1,1,0.05,4.419444444,0.26,2.4875,True
11419,25/04/2012,1,4,23,2,0,3,1,2,0.05,3.366666667,0.51,0.622222222,False
16725,04/12/2012,1,12,15,4,0,2,1,2,0.06,4.313888889,0.49,1.761805556,True
14095,15/08/2012,1,8,11,3,0,3,1,2,0.051388889,4.734722222,0.58,0.134722222,True
11130,13/04/2012,1,4,22,2,0,5,1,1,0.44,3.051388889,0.043055556,0.725694444,True
7798,26/11/2011,0,11,12,4,0,6,0,1,0.44,3.051388889,0.51,0.0,True
1648,14/03/2011,0,3,5,1,0,1,1,1,0.24,1.683333333,0.07,0.932638889,False
2681,26/04/2011,0,4,14,2,0,2,1,1,0.05,4.629861111,0.58,2.280555556,False
8496,25/12/2011,0,12,16,1,0,0,0,1,0.36,2.525,0.57,0.725694444,False
5858,06/09/2011,0,9,13,3,0,2,1,3,0.54,3.577777778,0.061111111,2.072916667,False
5744,01/09/2011,0,9,18,3,0,4,1,1,0.05,4.629861111,0.54,1.554861111,True
10128,03/03/2012,1,3,1,1,0,6,0,3,0.36,2.630555556,0.064583333,0.0,False
8188,12/12/2011,0,12,19,4,0,1,1,1,0.28,0.210416667,0.042361111,0.622222222,True
14349,26/08/2012,1,8,1,3,0,0,0,1,0.044444444,3.998611111,0.061805556,0.134722222,False
1811,21/03/2011,0,3,3,2,0,1,1,2,0.34,0.210416667,0.049305556,2.280555556,False
3192,17/05/2011,0,5,21,2,0,2,1,1,0.54,3.577777778,0.061111111,1.761805556,False
7896,30/11/2011,0,11,15,4,0,3,1,1,0.36,2.314583333,0.46,2.280555556,False
15935,01/11/2012,1,11,15,4,0,4,1,2,0.04,2.840972222,0.54,1.140277778,True
13076,04/07/2012,1,7,0,3,1,3,0,1,0.047222222,4.419444444,0.054861111,0.622222222,False
14212,20/08/2012,1,8,8,3,0,1,1,2,0.043055556,4.103472222,0.050694444,0.725694444,True
12607,14/06/2012,1,6,11,2,0,4,1,1,0.045833333,4.313888889,0.57,1.761805556,True
9196,24/01/2012,1,1,1,1,0,2,1,2,0.32,0.210416667,0.064583333,1.761805556,False
12896,26/06/2012,1,6,12,3,0,2,1,1,0.045833333,4.313888889,0.34,3.109722222,True
10011,27/02/2012,1,2,3,1,0,1,1,1,0.24,1.683333333,0.052083333,1.140277778,False
3028,11/05/2011,0,5,1,2,0,3,1,2,0.05,3.366666667,0.59,0.725694444,False
11709,08/05/2012,1,5,1,2,0,2,1,2,0.52,0.05,0.59,1.554861111,False
15841,27/10/2012,1,10,5,4,0,6,0,2,0.05,3.366666667,0.056944444,0.134722222,False
9654,12/02/2012,1,2,4,1,0,0,0,2,0.01,0.315972222,0.46,4.975,False
14771,12/09/2012,1,9,15,3,0,3,1,1,0.05,4.524305556,0.37,0.932638889,True
3810,12/06/2011,0,6,15,2,0,0,0,1,0.08,5.365972222,0.59,2.072916667,True
4645,17/07/2011,0,7,10,3,0,0,0,1,0.051388889,4.734722222,0.06,1.554861111,True
5291,13/08/2011,0,8,8,3,0,6,0,2,0.07,4.524305556,0.045138889,1.140277778,False
4046,22/06/2011,0,6,11,3,0,3,1,1,0.051388889,0.484027778,0.07,1.140277778,False
11450,27/04/2012,1,4,6,2,0,5,1,1,0.04,2.840972222,0.43,1.761805556,False
13267,11/07/2012,1,7,23,3,0,3,1,2,0.07,4.524305556,0.58,1.761805556,False
11035,09/04/2012,1,4,22,2,0,1,1,2,0.46,3.15625,0.41,3.420138889,False
3725,09/06/2011,0,6,2,2,0,4,1,2,0.05,4.945138889,0.058333333,1.140277778,False
10560,21/03/2012,1,3,2,2,0,3,1,1,0.05,3.366666667,0.061111111,0.932638889,False
11796,11/05/2012,1,5,16,2,0,5,1,1,0.043055556,4.209027778,0.25,2.280555556,True
3254,20/05/2011,0,5,11,2,0,5,1,2,0.58,3.788194444,0.06,0.134722222,False
16625,30/11/2012,1,11,11,4,0,5,1,2,0.34,2.420138889,0.53,0.622222222,True
6872,18/10/2011,0,10,21,4,0,2,1,2,0.54,3.577777778,0.047222222,0.932638889,True
434,20/01/2011,0,1,2,1,0,4,1,1,0.26,1.89375,0.56,0.0,False
15614,17/10/2012,1,10,18,4,0,3,1,1,0.52,0.05,0.59,1.140277778,True
16606,29/11/2012,1,11,16,4,0,4,1,1,0.36,2.420138889,0.04,1.554861111,True
2856,03/05/2011,0,5,21,2,0,2,1,2,0.044444444,4.313888889,0.042361111,3.109722222,True
14604,05/09/2012,1,9,16,3,0,3,1,1,0.052777778,5.050694444,0.07,1.761805556,True
15046,24/09/2012,1,9,2,4,0,1,1,2,0.46,3.15625,0.04375,0.932638889,False
1262,25/02/2011,0,2,17,1,0,5,1,1,0.32,1.89375,0.49,5.182638889,False
555,25/01/2011,0,1,7,1,0,2,1,1,0.16,1.052083333,0.051388889,1.554861111,False
939,11/02/2011,0,2,17,1,0,5,1,1,0.03,2.314583333,0.24,0.0,True
339,15/01/2011,0,1,14,1,0,6,0,1,0.03,1.999305556,0.39,1.969444444,False
14207,20/08/2012,1,8,3,3,0,1,1,1,0.06,3.788194444,0.061111111,0.725694444,False
11384,24/04/2012,1,4,12,2,0,2,1,1,0.48,3.261805556,0.29,2.695138889,True
4026,21/06/2011,0,6,15,3,0,2,1,1,0.054166667,5.155555556,0.59,1.761805556,False
5381,17/08/2011,0,8,2,3,0,3,1,1,0.045833333,4.313888889,0.047916667,0.0,False
16355,19/11/2012,1,11,4,4,0,1,1,2,0.36,2.420138889,0.045833333,1.554861111,False
3353,24/05/2011,0,5,14,2,0,2,1,1,0.054166667,0.484027778,0.46,1.969444444,False
16314,17/11/2012,1,11,11,4,0,6,0,1,0.38,2.735416667,0.43,0.134722222,True
576,26/01/2011,0,1,6,1,0,3,1,3,0.02,1.2625,0.059722222,1.969444444,False
3392,26/05/2011,0,5,5,2,0,4,1,2,0.06,3.788194444,0.061111111,0.622222222,False
16386,20/11/2012,1,11,11,4,0,2,1,2,0.42,2.945833333,0.046527778,0.622222222,True
2749,29/04/2011,0,4,10,2,0,5,1,1,0.56,3.682638889,0.04,1.969444444,False
10726,28/03/2012,1,3,0,2,0,3,1,1,0.36,2.314583333,0.04,1.969444444,False
1402,03/03/2011,0,3,16,1,0,4,1,1,0.26,0.210416667,0.23,0.0,False
16264,15/11/2012,1,11,9,4,0,4,1,2,0.32,2.209722222,0.042361111,0.134722222,True
9367,31/01/2012,1,1,4,1,0,2,1,1,0.03,1.999305556,0.49,0.134722222,False
3029,11/05/2011,0,5,2,2,0,3,1,1,0.52,0.05,0.59,0.0,False
12521,10/06/2012,1,6,21,2,0,0,0,1,0.05,4.734722222,0.043055556,1.140277778,True
8704,03/01/2012,1,1,11,1,0,2,1,1,0.18,0.947222222,0.37,3.627777778,False
15137,27/09/2012,1,9,21,4,0,4,1,3,0.043055556,3.998611111,0.057638889,2.072916667,True
17197,24/12/2012,1,12,8,1,0,1,1,1,0.22,1.89375,0.047916667,0.0,False
13959,09/08/2012,1,8,19,3,0,4,1,1,0.08,5.261111111,0.55,0.134722222,True
2782,30/04/2011,0,4,19,2,0,6,0,1,0.54,3.577777778,0.43,0.932638889,True
12495,09/06/2012,1,6,19,2,0,6,0,1,0.08,0.484027778,0.29,1.140277778,True
6616,08/10/2011,0,10,5,4,0,6,0,1,0.42,2.945833333,0.061111111,0.725694444,False
16035,05/11/2012,1,11,19,4,0,1,1,1,0.32,2.209722222,0.49,1.140277778,True
6299,25/09/2011,0,9,0,4,0,0,0,2,0.06,3.788194444,0.061111111,0.0,False
11166,15/04/2012,1,4,10,2,0,0,0,1,0.58,3.788194444,0.53,1.554861111,True
2842,03/05/2011,0,5,7,2,0,2,1,2,0.54,3.577777778,0.061111111,1.554861111,True
13109,05/07/2012,1,7,9,3,0,4,1,1,0.058333333,5.471527778,0.49,2.072916667,True
7191,01/11/2011,0,11,5,4,0,2,1,1,0.32,2.209722222,0.05625,0.134722222,False
11280,20/04/2012,1,4,4,2,0,5,1,1,0.42,2.945833333,0.065277778,0.725694444,False
325,15/01/2011,0,1,0,1,0,6,0,1,0.18,1.683333333,0.55,0.0,False
13380,16/07/2012,1,7,16,3,0,1,1,3,0.052777778,5.050694444,0.045833333,4.042361111,True
14249,21/08/2012,1,8,21,3,0,2,1,1,0.044444444,4.209027778,0.050694444,0.0,True
7772,25/11/2011,0,11,10,4,0,5,1,1,0.36,2.420138889,0.049305556,1.140277778,False
13643,27/07/2012,1,7,15,3,0,5,1,1,0.059722222,5.471527778,0.41,1.554861111,True
9287,27/01/2012,1,1,20,1,0,5,1,1,0.34,0.210416667,0.53,2.4875,False
14726,10/09/2012,1,9,18,3,0,1,1,1,0.043055556,4.313888889,0.35,2.072916667,True
6707,12/10/2011,0,10,0,4,0,3,1,2,0.56,3.682638889,0.057638889,0.932638889,False
16132,09/11/2012,1,11,21,4,0,5,1,1,0.34,2.525,0.052777778,0.0,False
5026,02/08/2011,0,8,7,3,0,2,1,1,0.05,4.629861111,0.042361111,1.969444444,True
16995,15/12/2012,1,12,21,4,0,6,0,1,0.36,2.420138889,0.043055556,0.932638889,False
12422,06/06/2012,1,6,18,2,0,3,1,3,0.06,4.313888889,0.53,0.134722222,True
3605,04/06/2011,0,6,2,2,0,6,0,1,0.54,3.577777778,0.56,0.134722222,False
3101,14/05/2011,0,5,2,2,0,6,0,2,0.05,3.366666667,0.061111111,0.932638889,False
15189,30/09/2012,1,9,1,4,0,0,0,1,0.05,3.366666667,0.59,0.0,False
16597,29/11/2012,1,11,7,4,0,4,1,1,0.02,1.788888889,0.044444444,0.0,True
7239,03/11/2011,0,11,5,4,0,4,1,1,0.32,2.314583333,0.05625,0.932638889,False
4492,11/07/2011,0,7,1,3,0,1,1,1,0.07,4.524305556,0.042361111,1.969444444,False
13720,30/07/2012,1,7,20,3,0,1,1,1,0.05,4.734722222,0.07,1.554861111,True
7339,07/11/2011,0,11,9,4,0,1,1,2,0.34,2.314583333,1.0,0.932638889,False
6448,01/10/2011,0,10,5,4,0,6,0,2,0.44,3.051388889,0.043055556,2.072916667,False
13879,06/08/2012,1,8,11,3,0,1,1,1,0.052777778,5.050694444,0.045833333,0.932638889,True
16888,11/12/2012,1,12,10,4,0,2,1,1,0.36,2.314583333,0.57,2.280555556,False
147,07/01/2011,0,1,9,1,0,5,1,1,0.02,1.2625,0.47,2.072916667,False
2595,23/04/2011,0,4,0,2,0,6,0,2,0.32,2.209722222,1.0,0.134722222,False
5255,11/08/2011,0,8,20,3,0,4,1,1,0.05,4.524305556,0.37,0.932638889,True
8023,05/12/2011,0,12,22,4,0,1,1,2,0.44,3.051388889,0.061111111,0.932638889,False
10800,31/03/2012,1,3,2,2,0,6,0,2,0.42,2.945833333,0.053472222,1.761805556,False
11823,12/05/2012,1,5,19,2,0,6,0,2,0.044444444,4.313888889,0.36,1.140277778,True
3503,30/05/2011,0,5,20,2,1,1,0,1,0.052777778,4.945138889,0.58,0.0,True
111,05/01/2011,0,1,19,1,0,3,1,1,0.24,1.788888889,0.38,0.725694444,False
12267,31/05/2012,1,5,7,2,0,4,1,1,0.06,4.209027778,0.044444444,1.969444444,True
6150,18/09/2011,0,9,19,3,0,0,0,2,0.54,3.577777778,0.047222222,0.725694444,True
14793,13/09/2012,1,9,13,3,0,4,1,1,0.07,4.419444444,0.42,0.0,True
8048,06/12/2011,0,12,23,4,0,2,1,3,0.46,3.15625,1.0,1.140277778,False
14276,23/08/2012,1,8,0,3,0,4,1,1,0.044444444,4.103472222,0.054166667,0.0,False
16441,22/11/2012,1,11,18,4,1,4,0,1,0.04,2.840972222,0.43,0.0,False
8379,20/12/2011,0,12,18,4,0,2,1,1,0.38,2.735416667,0.045833333,0.134722222,True
4455,09/07/2011,0,7,12,3,0,6,0,1,0.08,5.050694444,0.46,1.761805556,True
7697,22/11/2011,0,11,7,4,0,2,1,3,0.38,2.735416667,0.065277778,1.554861111,False
6497,03/10/2011,0,10,6,4,0,1,1,2,0.36,2.630555556,0.049305556,0.0,False
9622,10/02/2012,1,2,20,1,0,5,1,2,0.32,2.420138889,0.57,0.0,False
2111,02/04/2011,0,4,19,2,0,6,0,1,0.36,2.314583333,0.53,2.4875,False
11435,26/04/2012,1,4,15,2,0,4,1,2,0.52,0.05,0.057638889,2.280555556,True
16063,06/11/2012,1,11,23,4,0,2,1,1,0.03,1.999305556,0.56,1.554861111,True
11241,18/04/2012,1,4,13,2,0,3,1,3,0.46,3.15625,0.59,0.0,False
7172,31/10/2011,0,10,10,4,0,1,1,2,0.36,2.420138889,0.57,1.140277778,False
3773,11/06/2011,0,6,2,2,0,6,0,1,0.07,4.629861111,0.054861111,0.725694444,False
716,02/02/2011,0,2,4,1,0,3,1,3,0.22,1.472916667,0.064583333,1.969444444,False
11329,22/04/2012,1,4,5,2,0,0,0,2,0.44,3.051388889,0.053472222,1.554861111,False
8608,30/12/2011,0,12,10,1,0,5,1,1,0.03,1.999305556,0.045138889,1.761805556,False
13928,08/08/2012,1,8,12,3,0,3,1,2,0.08,5.155555556,0.52,0.0,True
6565,06/10/2011,0,10,2,4,0,4,1,1,0.46,3.15625,0.046527778,0.134722222,False
3806,12/06/2011,0,6,11,2,0,0,0,1,0.054166667,5.050694444,0.55,0.725694444,True
2877,04/05/2011,0,5,18,2,0,3,1,1,0.42,2.945833333,0.046527778,1.761805556,True
10079,01/03/2012,1,3,0,1,0,4,1,2,0.42,2.945833333,0.065277778,0.0,False
15766,24/10/2012,1,10,2,4,0,3,1,1,0.54,3.577777778,0.047222222,0.0,False
12252,30/05/2012,1,5,16,2,0,3,1,1,0.05,4.629861111,0.51,1.140277778,True
3088,13/05/2011,0,5,13,2,0,5,1,2,0.52,0.05,0.061111111,2.695138889,True
17272,27/12/2012,1,12,12,1,0,4,1,1,0.03,1.89375,0.49,3.213194444,False
12991,30/06/2012,1,6,11,3,0,6,0,1,0.061111111,5.365972222,0.03,1.761805556,True
4764,22/07/2011,0,7,9,3,0,5,1,1,0.059722222,6.207638889,0.04375,0.622222222,True
9041,17/01/2012,1,1,14,1,0,2,1,1,0.44,3.051388889,0.043055556,3.420138889,False
7416,10/11/2011,0,11,14,4,0,4,1,3,0.36,2.314583333,0.060416667,1.969444444,False
15152,28/09/2012,1,9,12,4,0,5,1,2,0.07,4.524305556,0.54,1.761805556,True
9451,03/02/2012,1,2,16,1,0,5,1,1,0.04,2.840972222,0.37,0.725694444,True
3327,23/05/2011,0,5,12,2,0,1,1,1,0.047222222,4.419444444,0.047916667,2.695138889,True
323,14/01/2011,0,1,22,1,0,5,1,2,0.16,1.578472222,0.047916667,0.0,False
4181,28/06/2011,0,6,2,3,0,2,1,2,0.045833333,4.313888889,0.051388889,0.0,False
12753,20/06/2012,1,6,13,2,0,3,1,1,0.059722222,5.471527778,0.44,0.725694444,True
5462,20/08/2011,0,8,11,3,0,6,0,1,0.05,4.629861111,0.58,0.0,True
2010,29/03/2011,0,3,14,2,0,2,1,1,0.36,2.314583333,0.25,1.761805556,False
14942,19/09/2012,1,9,18,3,0,3,1,1,0.58,3.788194444,0.04,1.969444444,True
10169,04/03/2012,1,3,18,1,0,0,0,1,0.32,1.89375,0.33,4.249305556,False
7715,23/11/2011,0,11,1,4,0,3,1,2,0.48,3.261805556,0.065277778,2.072916667,False
6506,03/10/2011,0,10,15,4,0,1,1,3,0.04,2.840972222,0.052777778,0.0,False
8638,31/12/2011,0,12,16,1,0,6,0,1,0.44,3.051388889,0.51,2.695138889,False
11648,05/05/2012,1,5,12,2,0,6,0,1,0.05,4.629861111,0.58,0.725694444,True
2973,08/05/2011,0,5,18,2,0,0,0,1,0.58,3.788194444,0.49,0.0,True
12732,19/06/2012,1,6,16,2,0,2,1,1,0.08,5.261111111,0.55,1.554861111,True
9945,24/02/2012,1,2,9,1,0,5,1,3,0.36,2.314583333,0.05625,1.761805556,True
16873,10/12/2012,1,12,19,4,0,1,1,1,0.52,0.05,0.053472222,1.969444444,True
11336,22/04/2012,1,4,12,2,0,0,0,3,0.38,2.735416667,0.060416667,2.280555556,False
9919,23/02/2012,1,2,7,1,0,4,1,1,0.36,2.420138889,0.05625,1.554861111,True
15550,15/10/2012,1,10,2,4,0,1,1,2,0.58,3.788194444,0.044444444,2.4875,False
3945,18/06/2011,0,6,6,2,0,6,0,1,0.043055556,3.998611111,0.057638889,0.725694444,False
8098,09/12/2011,0,12,1,4,0,5,1,1,0.24,1.999305556,0.045138889,0.0,False
4363,05/07/2011,0,7,16,3,0,2,1,1,0.056944444,5.261111111,0.46,0.725694444,True
8905,11/01/2012,1,1,21,1,0,3,1,3,0.34,2.209722222,0.060416667,1.554861111,False
8544,27/12/2011,0,12,17,1,0,2,1,3,0.04,2.840972222,0.060416667,0.932638889,False
9901,22/02/2012,1,2,13,1,0,3,1,1,0.42,2.945833333,0.54,2.072916667,False
16585,28/11/2012,1,11,18,4,0,3,1,1,0.32,0.210416667,0.33,1.969444444,True
8944,13/01/2012,1,1,12,1,0,5,1,1,0.24,0.136805556,0.38,3.420138889,False
15770,24/10/2012,1,10,6,4,0,3,1,1,0.48,3.261805556,0.056944444,0.725694444,False
1226,24/02/2011,0,2,3,1,0,4,1,1,0.02,1.472916667,0.044444444,0.932638889,False
11643,05/05/2012,1,5,7,2,0,6,0,1,0.56,3.682638889,0.061111111,0.0,False
14484,31/08/2012,1,8,16,3,0,5,1,1,0.09,5.471527778,0.27,1.761805556,True
10107,02/03/2012,1,3,4,1,0,5,1,1,0.32,2.420138889,0.042361111,0.0,False
5280,12/08/2011,0,8,21,3,0,5,1,1,0.07,4.524305556,0.48,0.932638889,True
7663,20/11/2011,0,11,21,4,0,0,0,2,0.48,3.261805556,0.053472222,0.622222222,False
1440,05/03/2011,0,3,6,1,0,6,0,2,0.03,1.999305556,1.0,1.554861111,False
1302,27/02/2011,0,2,10,1,0,0,0,1,0.03,0.210416667,0.05625,1.140277778,False
15208,30/09/2012,1,9,20,4,0,0,0,3,0.05,3.366666667,0.05,0.932638889,False
17068,18/12/2012,1,12,22,4,0,2,1,1,0.34,2.314583333,0.49,0.0,False
8999,15/01/2012,1,1,19,1,0,0,0,1,0.16,1.157638889,0.37,1.140277778,False
16260,15/11/2012,1,11,5,4,0,4,1,2,0.03,1.999305556,0.042361111,1.554861111,False
3792,11/06/2011,0,6,21,2,0,6,0,1,0.045833333,4.313888889,0.051388889,1.554861111,True
135,06/01/2011,0,1,20,1,0,4,1,1,0.02,1.472916667,0.51,1.140277778,False
14544,03/09/2012,1,9,4,3,1,1,0,1,0.045833333,4.103472222,0.061805556,0.622222222,False
8445,23/12/2011,0,12,12,1,0,5,1,1,0.04,2.840972222,0.54,3.627777778,False
9586,09/02/2012,1,2,8,1,0,4,1,1,0.02,0.136805556,0.044444444,1.761805556,True
5497,21/08/2011,0,8,22,3,0,0,0,2,0.07,4.629861111,0.054861111,0.134722222,False
122,06/01/2011,0,1,7,1,0,4,1,2,0.16,1.578472222,0.59,0.0,False
15824,26/10/2012,1,10,12,4,0,5,1,2,0.58,3.788194444,0.050694444,0.134722222,True
13767,01/08/2012,1,8,19,3,0,3,1,1,0.051388889,0.484027778,0.045833333,1.761805556,True
15373,07/10/2012,1,10,17,4,0,0,0,3,0.04,2.840972222,0.056944444,1.554861111,False
13702,30/07/2012,1,7,2,3,0,1,1,1,0.047222222,4.419444444,0.051388889,0.0,False
15803,25/10/2012,1,10,15,4,0,4,1,1,0.043055556,4.209027778,0.045138889,0.932638889,True
6325,26/09/2011,0,9,2,4,0,1,1,2,0.043055556,3.893055556,0.061111111,0.725694444,False
5989,12/09/2011,0,9,1,3,0,1,1,1,0.56,3.682638889,0.061111111,0.0,False
16603,29/11/2012,1,11,13,4,0,4,1,1,0.38,2.735416667,0.32,0.932638889,True
13208,09/07/2012,1,7,12,3,0,1,1,2,0.051388889,4.734722222,0.58,0.932638889,True
12493,09/06/2012,1,6,17,2,0,6,0,1,0.058333333,4.945138889,0.24,0.0,True
8752,05/01/2012,1,1,11,1,0,4,1,1,0.03,2.314583333,0.49,0.0,False
7091,28/10/2011,0,10,1,4,0,5,1,1,0.32,0.210416667,0.045833333,1.761805556,False
14159,18/08/2012,1,8,3,3,0,6,0,1,0.043055556,3.893055556,0.061111111,0.134722222,False
16791,07/12/2012,1,12,9,4,0,5,1,2,0.03,0.210416667,0.05625,0.932638889,True
4628,16/07/2011,0,7,17,3,0,6,0,1,0.052777778,4.734722222,0.45,1.554861111,True
5845,05/09/2011,0,9,23,3,1,1,0,3,0.56,3.682638889,0.061111111,2.695138889,False
10680,26/03/2012,1,3,2,2,0,1,1,1,0.46,3.15625,0.061111111,1.554861111,False
8123,10/12/2011,0,12,2,4,0,6,0,2,0.28,0.210416667,0.042361111,0.622222222,False
15100,26/09/2012,1,9,8,4,0,3,1,1,0.56,3.682638889,0.050694444,2.072916667,True
14851,15/09/2012,1,9,23,3,0,6,0,1,0.54,3.577777778,0.06,0.0,True
9612,10/02/2012,1,2,10,1,0,5,1,2,0.26,1.89375,0.48,0.932638889,False
5018,01/08/2011,0,8,23,3,0,1,1,1,0.047222222,4.419444444,0.051388889,0.134722222,False
1526,08/03/2011,0,3,22,1,0,2,1,1,0.03,1.999305556,0.49,1.554861111,False
10523,19/03/2012,1,3,13,1,0,1,1,1,0.043055556,4.209027778,0.042361111,1.761805556,True
9696,13/02/2012,1,2,22,1,0,1,1,1,0.26,1.89375,0.56,0.725694444,False
11292,20/04/2012,1,4,16,2,0,5,1,1,0.045833333,4.313888889,0.44,0.134722222,True
1425,04/03/2011,0,3,15,1,0,5,1,1,0.36,2.314583333,0.04,2.072916667,False
10053,28/02/2012,1,2,21,1,0,2,1,1,0.34,2.420138889,0.46,0.725694444,False
4832,25/07/2011,0,7,5,3,0,1,1,1,0.05,4.945138889,0.058333333,0.622222222,False
3961,18/06/2011,0,6,22,2,0,6,0,2,0.05,4.734722222,0.043055556,0.932638889,False
13835,04/08/2012,1,8,15,3,0,6,0,1,0.061111111,5.681944444,0.42,2.902083333,True
12532,11/06/2012,1,6,8,2,0,1,1,1,0.045833333,4.313888889,0.051388889,0.932638889,True
6366,27/09/2011,0,9,19,4,0,2,1,2,0.044444444,3.998611111,0.061805556,0.932638889,True
12091,23/05/2012,1,5,23,2,0,3,1,1,0.06,3.893055556,0.057638889,0.932638889,False
1534,09/03/2011,0,3,6,1,0,3,1,2,0.24,1.788888889,0.059027778,0.725694444,False
4580,14/07/2011,0,7,17,3,0,4,1,1,0.051388889,4.524305556,0.37,0.932638889,True
9136,21/01/2012,1,1,13,1,0,6,0,2,0.02,0.136805556,0.08,1.761805556,False
11905,16/05/2012,1,5,5,2,0,3,1,1,0.54,3.577777778,0.065277778,0.725694444,False
12645,16/06/2012,1,6,1,2,0,6,0,1,0.56,3.682638889,0.56,0.0,False
7597,18/11/2011,0,11,3,4,0,5,1,1,0.24,1.472916667,0.41,1.969444444,False
12046,22/05/2012,1,5,2,2,0,2,1,2,0.58,3.788194444,0.057638889,0.725694444,False
9856,20/02/2012,1,2,15,1,1,1,0,1,0.34,2.209722222,0.34,1.554861111,True
14728,10/09/2012,1,9,20,3,0,1,1,1,0.06,4.313888889,0.04,0.134722222,True
12483,09/06/2012,1,6,7,2,0,6,0,1,0.58,3.788194444,0.044444444,0.725694444,False
6997,24/10/2011,0,10,3,4,0,1,1,1,0.04,2.840972222,0.056944444,0.622222222,False
13727,31/07/2012,1,7,3,3,0,2,1,1,0.045833333,4.209027778,0.057638889,0.622222222,False
15279,03/10/2012,1,10,19,4,0,3,1,1,0.07,4.524305556,0.045138889,0.0,True
6301,25/09/2011,0,9,2,4,0,0,0,3,0.06,3.577777778,0.065277778,0.0,False
15929,01/11/2012,1,11,9,4,0,4,1,3,0.36,2.525,0.57,0.725694444,True
8252,15/12/2011,0,12,11,4,0,4,1,2,0.04,2.840972222,0.043055556,2.902083333,False
9565,08/02/2012,1,2,11,1,0,3,1,2,0.26,1.788888889,0.045138889,1.554861111,False
3241,19/05/2011,0,5,22,2,0,4,1,3,0.05,3.366666667,0.056944444,2.072916667,False
5420,18/08/2011,0,8,17,3,0,4,1,3,0.08,5.050694444,0.46,2.072916667,True
10189,05/03/2012,1,3,14,1,0,1,1,2,0.28,1.788888889,0.57,2.4875,False
13972,10/08/2012,1,8,8,3,0,5,1,3,0.043055556,3.788194444,0.063194444,1.140277778,False
4752,21/07/2011,0,7,21,3,0,4,1,1,0.056944444,6.207638889,0.052083333,1.554861111,True
11034,09/04/2012,1,4,21,2,0,1,1,3,0.48,3.261805556,0.41,2.902083333,False
3016,10/05/2011,0,5,13,2,0,2,1,2,0.043055556,4.313888889,0.38,1.761805556,True
2236,08/04/2011,0,4,0,2,0,5,1,2,0.36,2.420138889,0.052777778,1.554861111,False
8853,09/01/2012,1,1,16,1,0,1,1,3,0.22,1.788888889,0.060416667,0.622222222,False
12995,30/06/2012,1,6,15,3,0,6,0,1,0.061111111,5.365972222,0.03,1.761805556,True
5516,22/08/2011,0,8,17,3,0,1,1,1,0.051388889,4.524305556,0.27,2.280555556,True
11315,21/04/2012,1,4,15,2,0,6,0,1,0.05,4.524305556,0.39,1.761805556,True
13194,08/07/2012,1,7,22,3,0,0,0,3,0.051388889,0.484027778,0.07,0.622222222,False
5775,03/09/2011,0,9,1,3,0,6,0,2,0.044444444,4.209027778,0.047916667,1.761805556,False
48,03/01/2011,0,1,0,1,0,1,1,1,0.22,0.136805556,0.44,2.4875,False
6026,13/09/2011,0,9,15,3,0,2,1,1,0.051388889,4.629861111,0.51,2.072916667,False
10271,09/03/2012,1,3,0,1,0,5,1,2,0.58,3.788194444,0.49,3.213194444,False
15684,20/10/2012,1,10,16,4,0,6,0,1,0.54,3.577777778,0.42,1.969444444,True
11381,24/04/2012,1,4,9,2,0,2,1,1,0.04,2.840972222,0.47,2.4875,True
3031,11/05/2011,0,5,4,2,0,3,1,2,0.48,3.261805556,0.061111111,0.932638889,False
10779,30/03/2012,1,3,5,2,0,5,1,1,0.32,2.314583333,0.042361111,0.622222222,False
2879,04/05/2011,0,5,20,2,0,3,1,1,0.04,2.840972222,0.043055556,2.280555556,False
3197,18/05/2011,0,5,2,2,0,3,1,3,0.52,0.05,0.065277778,1.554861111,False
7403,10/11/2011,0,11,1,4,0,4,1,2,0.04,2.840972222,0.060416667,0.0,False
10725,27/03/2012,1,3,23,2,0,2,1,1,0.36,2.420138889,0.37,0.134722222,False
2765,30/04/2011,0,4,2,2,0,6,0,2,0.44,3.051388889,0.54,1.554861111,False
7740,24/11/2011,0,11,2,4,1,4,0,1,0.03,1.999305556,0.042361111,1.969444444,False
7551,16/11/2011,0,11,5,4,0,3,1,3,0.46,3.15625,0.065277778,0.725694444,False
15842,27/10/2012,1,10,6,4,0,6,0,2,0.05,3.366666667,0.056944444,0.134722222,False
8829,08/01/2012,1,1,16,1,0,0,0,1,0.04,2.840972222,0.37,2.072916667,True
2069,01/04/2011,0,4,1,2,0,5,1,3,0.26,1.788888889,1.0,1.140277778,False
8,01/01/2011,0,1,7,1,0,6,0,1,0.02,1.788888889,0.059722222,0.0,False
12259,30/05/2012,1,5,23,2,0,3,1,1,0.045833333,4.313888889,0.045138889,0.725694444,False
